iteration,timestamp,T1_LEVEL,T2_LEVEL,T0_LEVEL,J_CT3_LEVEL,J_CT6_LEVEL,J_CT5_LEVEL,J2a_15_LEVEL,J1_70_LEVEL,J1_40_LEVEL,J1_50_LEVEL,J1_51_LEVEL,J1_60_LEVEL,J1_61_LEVEL,J2c_12_LEVEL,J2c_14_LEVEL,Jb_53_LEVEL,J2c_11_LEVEL,J2c_13_LEVEL,J2a_20_LEVEL,J2a_30_LEVEL,J2a_33_LEVEL,J2a_23_LEVEL,J2a_41_LEVEL,J_CT1_LEVEL,J_CT2_LEVEL,J1_11_LEVEL,J1_30_LEVEL,J2b_21_LEVEL,J2b_40_LEVEL,J2b_30_LEVEL,J2b_31_LEVEL,J2b_50_LEVEL,J2b_41_LEVEL,J2c_10_LEVEL,J_CT4_LEVEL,J2b_10_LEVEL,J1_10_LEVEL,J1_20_LEVEL,J2a_31_LEVEL,J2a_32_LEVEL,J2a_21_LEVEL,J2a_22_LEVEL,J1-CLin_LEVEL,J2a_40_LEVEL,J1-MPA_LEVEL,J1_33_LEVEL,J1_31_LEVEL,RWtank_Top_LEVEL,J1_34_LEVEL,J2a_10_LEVEL,J2a_12_LEVEL,J2a_13_LEVEL,J2a_14_LEVEL,ER2_Top_LEVEL,ER1_Top_LEVEL,J2b_11_LEVEL,J2b_12_LEVEL,J2b_14_LEVEL,J2b_Leak_LEVEL,J2b_15_LEVEL,J2b_20_LEVEL,J2b_51_LEVEL,J2b_52_LEVEL,J2a_11_LEVEL,J1_32_LEVEL,CT1_CV_LEVEL,CT2_CV_LEVEL,CT3_CV_LEVEL,CT4_CV_LEVEL,CT5_CV_LEVEL,CT6_CV_LEVEL,CT1_FV_LEVEL,CT2_FV_LEVEL,CT3_FV_LEVEL,CT4_FV_LEVEL,CT5_FV_LEVEL,CT6_FV_LEVEL,P_RAW1_FLOW,P_RAW1_STATUS,P_RAW2_FLOW,P_RAW2_STATUS,P_B2_FLOW,P_B2_STATUS,P_B1_FLOW,P_B1_STATUS,V_Gi_G_FLOW,V_Gi_G_STATUS,V_Gi_B_FLOW,V_Gi_B_STATUS,V_SWaT_FLOW,V_SWaT_STATUS,V_PUB_FLOW,V_PUB_STATUS,V_ER2i_FLOW,V_ER2i_STATUS,V_ER2o_FLOW,V_ER2o_STATUS,V_ER1i_FLOW,V_ER1i_STATUS,V_ER1o_FLOW,V_ER1o_STATUS,FCV_ER_FLOW,FCV_ER_STATUS,FCV_RWin_FLOW,FCV_RWin_STATUS,V1_FLOW,V1_STATUS,V2_FLOW,V2_STATUS,V3_FLOW,V3_STATUS,V4_FLOW,V4_STATUS,V5_FLOW,V5_STATUS,V6_FLOW,V6_STATUS,V7_FLOW,V7_STATUS,V8_FLOW,V8_STATUS,V9_FLOW,V9_STATUS,V10_FLOW,V10_STATUS,V11_FLOW,V11_STATUS,V12_FLOW,V12_STATUS,Close_PRAW_from_iteration_500_to_1000,Close_PRAW1_when_T2_<_0.16,Close_PRAW1_when_0.10_<_T2_<_0.16
1013,2022-03-10 14:17:50.373569,0.0,0.0002284201644668915,0.4140651292466313,56.30909237740163,56.30909237740163,56.308511190346785,1.380095045358125,0.6000750317441617,1.4440651292466313,1.4440651292466313,0.6000750317441617,1.4440651292466313,0.6000750317441617,56.30888548208278,56.10909237740163,56.0891654064172,56.30886187135993,56.30900718067036,-0.0999916516521886,-0.09983160468203356,1.3800580543880354,1.3799363558004487,1.3796284743541314,56.308453855534125,56.308511190346785,0.9140651292466313,0.7540651292466314,0.299263450218167,1.599263450218167,1.5990809178860244,57.80998799576506,56.5097373319658,57.8097373319658,56.30882814727012,56.308453855534125,57.00882814727012,9.2,4.04,-0.09983160468203356,1.2000580543880353,-0.0999916516521886,-0.4,1.4940651292466314,1.3797684233451109,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000750317441616,1.6000750317441617,1.3800750317441617,1.3800750317441617,-0.7497765879900118,-0.7499949918455213,57.58882814727012,56.88882814727012,56.88882814727012,56.88882814727012,56.17882814727012,1.3796284743541314,57.58959129956703,57.589287105004786,1.3000750317441616,1.4940651292466314,56.308453855534125,56.308511190346785,56.30909237740163,56.308453855534125,56.308511190346785,56.30909237740163,56.308453855534125,56.308511190346785,56.30909237740163,56.308453855534125,56.308511190346785,56.30909237740163,0.0,0,0.0,0,0.0,0,0.0001184136111777051,1,0.0,0,0.0001184136111777051,1,0.0,0,0.0,0,-9.506872612863044e-06,1,0.0001184136111777051,1,9.506872612863044e-06,1,0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,1,0
1014,2022-03-10 14:17:50.919244,0.00022816494270871956,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801332257748804,0.6001532170316084,1.4440651292466313,1.4440651292466313,0.6001532170316084,1.4440651292466313,0.6001532170316084,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978017408640816,-0.09994004221976183,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994004221976183,-0.4,-0.09978017408640816,1.200228164942709,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001532170316084,1.6001532170316084,1.3801532170316084,1.3801532170316084,-0.7499949974364473,-0.749776837620844,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001532170316084,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.503636958701062e-06,1,0,1,-9.503636958701062e-06,1,0,0,0.0,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1015,2022-03-10 14:17:51.342749,7.765569987050469e-08,0.00022808728700884906,0.4140651292466313,56.320577025762255,56.320577025762255,56.32000866415946,1.380094952198804,0.6000749745499727,1.4440651292466313,1.4440651292466313,0.6000749745499727,1.4440651292466313,0.6000749745499727,56.32037469579074,56.12057702576225,56.100648443393254,56.320351605942555,56.320493708934286,-0.09999158899132632,-0.0998318296801306,1.3800614809855443,1.3799424678419996,1.379641380377687,56.31995259426208,56.32000866415946,0.9140651292466313,0.7540651292466314,0.29928441171586173,1.5992844117158618,1.5991059073635243,57.821452880254654,56.52120774804738,57.82120774804738,56.32031862589336,56.31995259426208,57.02031862589336,9.2,4.04,-0.0998318296801306,1.200061480985544,-0.09999158899132632,1.2000000776556998,1.4940651292466314,1.3797782411605415,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000749745499727,1.6000749745499727,1.3800749745499727,1.3800749745499727,-0.7497769118714237,-0.7499949231858676,57.60031862589336,56.900318625893355,56.900318625893355,56.900318625893355,56.190318625893354,1.379641380377687,57.60106493811071,57.6007674565368,1.3000749745499727,1.4940651292466314,56.31995259426208,56.32000866415946,56.320577025762255,56.31995259426208,56.32000866415946,56.320577025762255,56.31995259426208,56.32000866415946,56.320577025762255,56.31995259426208,56.32000866415946,56.320577025762255,0.0,0,0.0,0,0.0,0,0.00011699518562136515,1,0.0,0,0.00011699518562136515,1,0.0,0,0.0,0,-9.497341650814602e-06,1,0.00011699518562136515,1,9.497341650814602e-06,1,0.0,0,2.1185229388259594e-33,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,1,0
1016,2022-03-10 14:17:51.819328,0.00022801385531945328,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801331375352002,0.6001531155667619,1.4440651292466313,1.4440651292466313,0.6001531155667619,1.4440651292466313,0.6001531155667619,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978031967694068,-0.09994008191859649,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994008191859649,-0.4,-0.09978031967694068,1.2002280138553196,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001531155667618,1.6001531155667619,1.380153115566762,1.380153115566762,-0.7499950007358074,-0.7497769854088732,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001531155667618,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.51750685278433e-06,1,0,1,-9.51750685278433e-06,1,0,0,0.0,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1017,2022-03-10 14:17:52.220343,0.0,0.0002284201644668915,0.4140651292466313,56.33845253146394,56.33845253146394,56.33790410065951,1.380095045358125,0.6000750317441617,1.4440651292466313,1.4440651292466313,0.6000750317441617,1.4440651292466313,0.6000750317441617,56.33825729606726,56.13845253146394,56.118521444992695,56.33823501566411,56.338372136017156,-0.0999916516521886,-0.09983160468203356,1.3800676561030925,1.3799528161531953,1.3796622865673536,56.33784999645318,56.33790410065951,0.9140651292466313,0.7540651292466314,0.2993178361352775,1.5993178361352776,1.5991455912800852,57.83929767282139,56.539061136727284,57.83906113672728,56.338203191860934,56.33784999645318,57.03820319186094,9.2,4.04,-0.09983160468203356,1.2000676561030925,-0.0999916516521886,-0.4,1.4940651292466314,1.3797943482602286,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000750317441616,1.6000750317441617,1.3800750317441617,1.3800750317441617,-0.7497765879900118,-0.7499949918455213,57.618203191860935,56.91820319186093,56.91820319186093,56.91820319186093,56.20820319186093,1.3796622865673536,57.61892333451157,57.61863628494259,1.3000750317441616,1.4940651292466314,56.33784999645318,56.33790410065951,56.33845253146394,56.33784999645318,56.33790410065951,56.33845253146394,56.33784999645318,56.33790410065951,56.33845253146394,56.33784999645318,56.33790410065951,56.33845253146394,0.0,0,0.0,0,0.0,0,0.0001147613889534627,1,0.0,0,0.0001147613889534627,1,0.0,0,0.0,0,-9.50687261286393e-06,1,0.0001147613889534627,1,9.50687261286393e-06,1,0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,1,0
1018,2022-03-10 14:17:52.774442,0.00022816494270871956,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801332257748804,0.6001532170316084,1.4440651292466313,1.4440651292466313,0.6001532170316084,1.4440651292466313,0.6001532170316084,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978017408640816,-0.09994004221976183,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994004221976183,-0.4,-0.09978017408640816,1.200228164942709,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001532170316084,1.6001532170316084,1.3801532170316084,1.3801532170316084,-0.7499949974364473,-0.749776837620844,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001532170316084,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.503636958701062e-06,1,0,1,-9.503636958701062e-06,1,0,0,0.0,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1019,2022-03-10 14:17:53.302038,7.765569987050469e-08,0.00022808728700884906,0.4140651292466313,56.372739287595074,56.372739287595074,56.372228978221074,1.380094952198804,0.6000749745499727,1.4440651292466313,1.4440651292466313,0.6000749745499727,1.4440651292466313,0.6000749745499727,56.37255762194932,56.17273928759507,56.15280341153597,56.37253688977747,56.37266447986073,-0.09999158899132632,-0.0998318296801306,1.3800784976266134,1.3799716397151995,1.3797013040957262,56.37217863380113,56.372228978221074,0.9140651292466313,0.7540651292466314,0.2993807971301452,1.5993807971301452,1.5992205247576243,57.873525684227765,56.573305589827775,57.87330558982777,56.37250727752937,56.37217863380113,57.072507277529375,9.2,4.04,-0.0998318296801306,1.2000784976266132,-0.09999158899132632,1.2000000776556998,1.4940651292466314,1.3798241866065053,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000749745499727,1.6000749745499727,1.3800749745499727,1.3800749745499727,-0.7497769118714237,-0.7499949231858676,57.652507277529374,56.95250727752937,56.95250727752937,56.95250727752937,56.24250727752937,1.3797013040957262,57.65317736583981,57.65291026944738,1.3000749745499727,1.4940651292466314,56.37217863380113,56.372228978221074,56.372739287595074,56.37217863380113,56.372228978221074,56.372739287595074,56.37217863380113,56.372228978221074,56.372739287595074,56.37217863380113,56.372228978221074,56.372739287595074,0.0,0,0.0,0,0.0,0,0.0001103821300621476,1,0.0,0,0.0001103821300621476,1,0.0,0,0.0,0,-9.497341650816019e-06,1,0.0001103821300621476,1,9.497341650816019e-06,1,0.0,0,1.6370404527291505e-33,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,1,0
1020,2022-03-10 14:17:53.769108,0.00022801385531945328,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801331375352002,0.6001531155667619,1.4440651292466313,1.4440651292466313,0.6001531155667619,1.4440651292466313,0.6001531155667619,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978031967694068,-0.09994008191859649,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994008191859649,-0.4,-0.09978031967694068,1.2002280138553196,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001531155667618,1.6001531155667619,1.380153115566762,1.380153115566762,-0.7499950007358074,-0.7497769854088732,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001531155667618,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.517506852784328e-06,1,0,1,-9.517506852784326e-06,1,0,0,0.0,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1021,2022-03-10 14:17:54.237086,0.0,0.0002284201644668915,0.4140651292466313,56.31247513640027,56.31247513640027,56.311897728501364,1.380095045358125,0.6000750317441617,1.4440651292466313,1.4440651292466313,0.6000750317441617,1.4440651292466313,0.6000750317441617,56.31226958630915,56.11247513640027,56.092547690604476,56.31224612906736,56.31239049360227,-0.0999916516521886,-0.09983160468203356,1.380059162157214,1.3799382548640895,1.3796323753365605,56.311840766409034,56.311897728501364,0.9140651292466313,0.7540651292466314,0.2992697248320806,1.5992697248320806,1.5990883793869464,57.813364931129215,56.513115897272435,57.81311589727243,56.31221262421682,56.311840766409034,57.01221262421682,9.2,4.04,-0.09983160468203356,1.2000591621572139,-0.0999916516521886,-0.4,1.4940651292466314,1.3797714143543292,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000750317441616,1.6000750317441617,1.3800750317441617,1.3800750317441617,-0.7497765879900118,-0.7499949918455213,57.59221262421682,56.89221262421682,56.89221262421682,56.89221262421682,56.18221262421682,1.3796323753365605,57.59297081440624,57.5926685978976,1.3000750317441616,1.4940651292466314,56.311840766409034,56.311897728501364,56.31247513640027,56.311840766409034,56.311897728501364,56.31247513640027,56.311840766409034,56.311897728501364,56.31247513640027,56.311840766409034,56.311897728501364,56.31247513640027,0.0,0,0.0,0,0.0,0,0.00011799716673303046,1,0.0,0,0.00011799716673303046,1,0.0,0,0.0,0,-9.50687261286393e-06,1,0.00011799716673303046,1,9.50687261286393e-06,1,0,0,-4.0389678347315804e-28,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,1,0
1022,2022-03-10 14:17:54.665446,0.00022816494270871956,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801332257748804,0.6001532170316084,1.4440651292466313,1.4440651292466313,0.6001532170316084,1.4440651292466313,0.6001532170316084,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978017408640816,-0.09994004221976183,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994004221976183,-0.4,-0.09978017408640816,1.200228164942709,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001532170316084,1.6001532170316084,1.3801532170316084,1.3801532170316084,-0.7499949974364473,-0.749776837620844,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001532170316084,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.503636958701062e-06,1,0,1,-9.503636958701062e-06,1,0,0,0.0,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1023,2022-03-10 14:17:55.316787,7.765569987050469e-08,0.00022808728700884906,0.4140651292466313,56.310473128471585,56.310473128471585,56.30989348449646,1.380094952198804,0.6000749745499727,1.4440651292466313,1.4440651292466313,0.6000749745499727,1.4440651292466313,0.6000749745499727,56.31026678242709,56.11047312847158,56.09054596361537,56.310243234372585,56.310388157918624,-0.09999158899132632,-0.0998318296801306,1.3800581738274815,1.3799367983359476,1.3796297342997164,56.30983630187044,56.30989348449646,0.9140651292466313,0.7540651292466314,0.2992656793491466,1.5992656793491467,1.5990836316387744,57.8113663689675,56.511116370695476,57.81111637069547,56.31020959980107,56.30983630187044,57.01020959980107,9.2,4.04,-0.0998318296801306,1.2000581738274816,-0.09999158899132632,1.2000000776556998,1.4940651292466314,1.3797693117365262,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000749745499727,1.6000749745499727,1.3800749745499727,1.3800749745499727,-0.7497769118714237,-0.7499949231858676,57.59020959980107,56.89020959980107,56.89020959980107,56.89020959980107,56.18020959980107,1.3796297342997164,57.59097072600349,57.5906673391069,1.3000749745499727,1.4940651292466314,56.30983630187044,56.30989348449646,56.310473128471585,56.30983630187044,56.30989348449646,56.310473128471585,56.30983630187044,56.30989348449646,56.310473128471585,56.30983630187044,56.30989348449646,56.310473128471585,0.0,0,0.0,0,0.0,0,0.00011824372228872231,1,0.0,0,0.00011824372228872231,1,0.0,0,0.0,0,-9.497341650815333e-06,1,0.00011824372228872231,1,9.497341650815333e-06,1,0.0,0,1.2518544638517033e-33,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,1,0
1024,2022-03-10 14:17:55.886395,0.00022801385531945328,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801331375352002,0.6001531155667619,1.4440651292466313,1.4440651292466313,0.6001531155667619,1.4440651292466313,0.6001531155667619,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978031967694068,-0.09994008191859649,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994008191859649,-0.4,-0.09978031967694068,1.2002280138553196,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001531155667618,1.6001531155667619,1.380153115566762,1.380153115566762,-0.7499950007358074,-0.7497769854088732,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001531155667618,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.517506852784328e-06,1,0,1,-9.517506852784326e-06,1,0,0,0.0,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1025,2022-03-10 14:17:56.473542,0.0,0.0002284201644668915,0.4140651292466313,56.32880097390282,56.32880097390282,56.32824178631559,1.380095045358125,0.6000750317441617,1.4440651292466313,1.4440651292466313,0.6000750317441617,1.4440651292466313,0.6000750317441617,56.32860190951615,56.12880097390282,56.108871238912755,56.32857919224959,56.32871900176669,-0.0999916516521886,-0.09983160468203356,1.3800645030073446,1.3799474107568048,1.3796511830136504,56.32818662121162,56.32824178631559,0.9140651292466313,0.7540651292466314,0.2992999764116484,1.5992999764116484,1.5991243532644,57.8296626913423,56.52942151586954,57.829421515869534,56.328546744412186,56.32818662121162,57.02854674441219,9.2,4.04,-0.09983160468203356,1.2000645030073445,-0.0999916516521886,-0.4,1.4940651292466314,1.3797858348074539,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000750317441616,1.6000750317441617,1.3800750317441617,1.3800750317441617,-0.7497765879900118,-0.7499949918455213,57.60854674441219,56.908546744412185,56.908546744412185,56.908546744412185,56.198546744412184,1.3796511830136504,57.60928101095341,57.608988331163296,1.3000750317441616,1.4940651292466314,56.32818662121162,56.32824178631559,56.32880097390282,56.32818662121162,56.32824178631559,56.32880097390282,56.32818662121162,56.32824178631559,56.32880097390282,56.32818662121162,56.32824178631559,56.32880097390282,0.0,0,0.0,0,0.0,0,0.00011597153673191017,1,0.0,0,0.00011597153673191017,1,0.0,0,0.0,0,-9.50687261286393e-06,1,0.00011597153673191017,1,9.50687261286393e-06,1,0,0,-4.0389678347315804e-28,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,1,0
1026,2022-03-10 14:17:56.830117,0.00022816494270871956,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801332257748804,0.6001532170316084,1.4440651292466313,1.4440651292466313,0.6001532170316084,1.4440651292466313,0.6001532170316084,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978017408640816,-0.09994004221976183,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994004221976183,-0.4,-0.09978017408640816,1.200228164942709,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001532170316084,1.6001532170316084,1.3801532170316084,1.3801532170316084,-0.7499949974364473,-0.749776837620844,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001532170316084,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.503636958701062e-06,1,0,1,-9.503636958701062e-06,1,0,0,1.6155871338926322e-27,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1027,2022-03-10 14:17:57.398608,7.765569987050469e-08,0.00022808728700884906,0.4140651292466313,56.34581023171389,56.34581023171389,56.34526999401667,1.380094952198804,0.6000749745499727,1.4440651292466313,1.4440651292466313,0.6000749745499727,1.4440651292466313,0.6000749745499727,56.34561791274207,56.14581023171389,56.12587811586021,56.34559596508518,56.34573103718356,-0.09999158899132632,-0.0998318296801306,1.3800697248413234,1.3799566003998354,1.3796704109248872,56.34521669786514,56.34526999401667,0.9140651292466313,0.7540651292466314,0.29933110645605376,1.5993311064560538,1.5991614347414755,57.84664274758256,56.54640974515888,57.84640974515888,56.34556461659054,56.34521669786514,57.045564616590546,9.2,4.04,-0.0998318296801306,1.2000697248413235,-0.09999158899132632,1.2000000776556998,1.4940651292466314,1.3798004998174946,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000749745499727,1.6000749745499727,1.3800749745499727,1.3800749745499727,-0.7497769118714237,-0.7499949231858676,57.625564616590545,56.92556461659054,56.92556461659054,56.92556461659054,56.21556461659054,1.3796704109248872,57.62627400150692,57.6259912403017,1.3000749745499727,1.4940651292466314,56.34521669786514,56.34526999401667,56.34581023171389,56.34521669786514,56.34526999401667,56.34581023171389,56.34521669786514,56.34526999401667,56.34581023171389,56.34521669786514,56.34526999401667,56.34581023171389,0.0,0,0.0,0,0.0,0,0.0001138323145085039,1,0.0,0,0.0001138323145085039,1,0.0,0,0.0,0,-9.497341650815886e-06,1,0.0001138323145085039,1,9.497341650815886e-06,1,0.0,0,5.7777898331617076e-34,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,1,0
1028,2022-03-10 14:17:57.938286,0.00022801385531945328,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801331375352002,0.6001531155667619,1.4440651292466313,1.4440651292466313,0.6001531155667619,1.4440651292466313,0.6001531155667619,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978031967694068,-0.09994008191859649,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994008191859649,-0.4,-0.09978031967694068,1.2002280138553196,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001531155667618,1.6001531155667619,1.380153115566762,1.380153115566762,-0.7499950007358074,-0.7497769854088732,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001531155667618,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.517506852784328e-06,1,0,1,-9.517506852784326e-06,1,0,0,-3.2311742677852644e-27,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
